T	NOAA NCDC DAILY FSOD AWND
julian_day	mph
   6.1878538E-41	    6.200000    
   6.1879939E-41	    6.400000    
   6.1881340E-41	    7.700000    
   6.1882741E-41	    8.300000    
   6.1884143E-41	   10.000000    
   6.1885544E-41	    13.40000    
   6.1886945E-41	    16.30000    
   6.1888347E-41	    15.00000    
   6.1889748E-41	    12.50000    
   6.1891149E-41	    4.200000    
   6.1892551E-41	    4.500000    
   6.1893952E-41	    12.50000    
   6.1895353E-41	    9.100000    
   6.1896754E-41	    3.600000    
   6.1898156E-41	    5.000000    
   6.1899557E-41	    6.200000    
   6.1900958E-41	    3.100000    
   6.1902360E-41	    3.700000    
   6.1903761E-41	    3.000000    
   6.1905162E-41	    3.800000    
   6.1906564E-41	    4.900000    
   6.1907965E-41	    6.000000    
   6.1909366E-41	    6.300000    
   6.1910767E-41	    4.200000    
   6.1912169E-41	    3.500000    
   6.1913570E-41	    4.000000    
   6.1914971E-41	    6.600000    
   6.1916373E-41	    6.500000    
   6.1917774E-41	    4.400000    
   6.1919175E-41	    4.500000    
   6.1920577E-41	    8.800000    
   6.1921978E-41	    3.400000    
   6.1923379E-41	    4.600000    
   6.1924780E-41	    3.900000    
   6.1926182E-41	    4.800000    
   6.1927583E-41	    9.800000    
   6.1928984E-41	    8.300000    
   6.1930386E-41	    5.800000    
   6.1931787E-41	   10.000000    
   6.1933188E-41	    15.00000    
   6.1934590E-41	    11.50000    
   6.1935991E-41	    13.30000    
   6.1937392E-41	    13.20000    
   6.1938793E-41	    14.00000    
   6.1940195E-41	    22.80000    
   6.1941596E-41	    5.700000    
   6.1942997E-41	    23.10000    
   6.1944399E-41	    8.600000    
   6.1945800E-41	    10.40000    
   6.1947201E-41	    4.600000    
   6.1948603E-41	    7.100000    
   6.1950004E-41	    3.900000    
   6.1951405E-41	    3.600000    
   6.1952806E-41	    12.70000    
   6.1954208E-41	    13.70000    
   6.1955609E-41	    2.800000    
   6.1957010E-41	    4.900000    
   6.1958412E-41	    12.20000    
   6.1959813E-41	    6.200000    
   6.1961214E-41	    5.100000    
   6.1962615E-41	    8.300000    
   6.1964017E-41	    9.500000    
   6.1965418E-41	    16.10000    
   6.1966819E-41	    18.20000    
   6.1968221E-41	    14.00000    
   6.1969622E-41	    11.30000    
   6.1971023E-41	    14.30000    
   6.1972425E-41	    13.60000    
   6.1973826E-41	    15.40000    
   6.1975227E-41	    10.90000    
   6.1976628E-41	    11.30000    
   6.1978030E-41	    13.30000    
   6.1979431E-41	    14.80000    
   6.1980832E-41	    16.00000    
   6.1982234E-41	    11.20000    
   6.1983635E-41	    16.70000    
   6.1985036E-41	    14.40000    
   6.1986438E-41	    11.80000    
   6.1987839E-41	    8.100000    
   6.1989240E-41	    8.100000    
   6.1990641E-41	    8.600000    
   6.1992043E-41	    15.80000    
   6.1993444E-41	    12.90000    
   6.1994845E-41	    10.90000    
   6.1996247E-41	    8.400001    
   6.1997648E-41	    15.40000    
   6.1999049E-41	    13.60000    
   6.2000451E-41	    4.300000    
   6.2001852E-41	    4.800000    
   6.2003253E-41	    4.300000    
   6.2004654E-41	    5.100000    
   6.2006056E-41	    5.600000    
   6.2007457E-41	    11.10000    
   6.2008858E-41	    17.90000    
   6.2010260E-41	    11.20000    
   6.2011661E-41	    6.000000    
   6.2013062E-41	    6.400000    
   6.2014464E-41	    10.30000    
   6.2015865E-41	    7.700000    
   6.2017266E-41	    8.100000    
   6.2018667E-41	    8.300000    
   6.2020069E-41	    11.40000    
   6.2021470E-41	    14.00000    
   6.2022871E-41	    14.20000    
   6.2024273E-41	    10.30000    
   6.2025674E-41	    5.100000    
   6.2027075E-41	    4.200000    
   6.2028477E-41	    10.10000    
   6.2029878E-41	    6.000000    
   6.2031279E-41	    3.500000    
   6.2032680E-41	    9.300000    
   6.2034082E-41	    5.100000    
   6.2035483E-41	    6.700000    
   6.2036884E-41	    8.700000    
   6.2038286E-41	    6.900000    
   6.2039687E-41	    3.700000    
   6.2041088E-41	    8.000000    
   6.2042490E-41	    11.80000    
   6.2043891E-41	    17.80000    
   6.2045292E-41	    12.70000    
   6.2046693E-41	    5.800000    
   6.2048095E-41	    6.100000    
   6.2049496E-41	    6.600000    
   6.2050897E-41	    5.700000    
   6.2052299E-41	    6.300000    
   6.2053700E-41	    2.300000    
   6.2055101E-41	    6.200000    
   6.2056502E-41	    5.100000    
   6.2057904E-41	    6.900000    
   6.2059305E-41	    6.200000    
   6.2060706E-41	    5.600000    
   6.2062108E-41	    6.300000    
   6.2063509E-41	    6.800000    
   6.2064910E-41	    9.200000    
   6.2066312E-41	    3.500000    
   6.2067713E-41	    7.600000    
   6.2069114E-41	    8.400001    
   6.2070515E-41	    4.800000    
   6.2071917E-41	    5.000000    
   6.2073318E-41	    5.400000    
   6.2074719E-41	    7.000000    
   6.2076121E-41	    6.900000    
   6.2077522E-41	    6.400000    
   6.2078923E-41	    4.800000    
   6.2080325E-41	    6.500000    
   6.2081726E-41	    7.900000    
   6.2083127E-41	    6.200000    
   6.2084528E-41	    10.60000    
   6.2085930E-41	    12.00000    
   6.2087331E-41	    6.200000    
   6.2088732E-41	    12.70000    
   6.2090134E-41	    4.900000    
   6.2091535E-41	    9.100000    
   6.2092936E-41	    10.70000    
   6.2094338E-41	    5.200000    
   6.2095739E-41	    5.900000    
   6.2097140E-41	    6.900000    
   6.2098541E-41	    5.000000    
   6.2099943E-41	    6.100000    
   6.2101344E-41	    4.800000    
   6.2102745E-41	    12.00000    
   6.2104147E-41	    8.900001    
   6.2105548E-41	    8.000000    
   6.2106949E-41	    5.500000    
   6.2108351E-41	    8.500000    
   6.2109752E-41	    6.100000    
   6.2111153E-41	    6.300000    
   6.2112554E-41	    4.600000    
   6.2113956E-41	    7.100000    
   6.2115357E-41	    6.500000    
   6.2116758E-41	    4.600000    
   6.2118160E-41	    7.200000    
   6.2119561E-41	    3.500000    
   6.2120962E-41	    5.900000    
   6.2122364E-41	    6.900000    
   6.2123765E-41	    10.80000    
   6.2125166E-41	    9.600000    
   6.2126567E-41	    4.900000    
   6.2127969E-41	    7.300000    
   6.2129370E-41	    6.600000    
   6.2130771E-41	    5.500000    
   6.2132173E-41	    8.600000    
   6.2133574E-41	    7.100000    
   6.2134975E-41	    4.700000    
   6.2136377E-41	    8.200000    
   6.2137778E-41	   10.000000    
   6.2139179E-41	    10.50000    
   6.2140580E-41	    10.20000    
   6.2141982E-41	    7.500000    
   6.2143383E-41	    11.90000    
   6.2144784E-41	    8.900001    
   6.2146186E-41	    4.400000    
   6.2147587E-41	    9.700000    
   6.2148988E-41	    6.100000    
   6.2150389E-41	    7.400000    
   6.2151791E-41	    7.900000    
   6.2153192E-41	    7.600000    
   6.2154593E-41	    8.800000    
   6.2155995E-41	    11.70000    
   6.2157396E-41	    5.200000    
   6.2158797E-41	    4.600000    
   6.2160199E-41	    7.100000    
   6.2161600E-41	    6.600000    
   6.2163001E-41	    6.100000    
   6.2164402E-41	    8.500000    
   6.2165804E-41	    7.800000    
   6.2167205E-41	    10.40000    
   6.2168606E-41	    7.800000    
   6.2170008E-41	    7.400000    
   6.2171409E-41	    8.300000    
   6.2172810E-41	    9.100000    
   6.2174212E-41	    9.700000    
   6.2175613E-41	    6.300000    
   6.2177014E-41	    7.000000    
   6.2178415E-41	    6.800000    
   6.2179817E-41	    6.600000    
   6.2181218E-41	    7.600000    
   6.2182619E-41	    8.100000    
   6.2184021E-41	    7.100000    
   6.2185422E-41	    5.800000    
   6.2186823E-41	    6.100000    
   6.2188225E-41	    6.600000    
   6.2189626E-41	    5.800000    
   6.2191027E-41	    8.600000    
   6.2192428E-41	    9.700000    
   6.2193830E-41	    9.900001    
   6.2195231E-41	    7.500000    
   6.2196632E-41	    4.200000    
   6.2198034E-41	    8.300000    
   6.2199435E-41	    9.800000    
   6.2200836E-41	    8.400001    
   6.2202238E-41	    9.000000    
   6.2203639E-41	    9.100000    
   6.2205040E-41	    9.200000    
   6.2206441E-41	    7.700000    
   6.2207843E-41	    7.800000    
   6.2209244E-41	    7.600000    
   6.2210645E-41	    6.600000    
   6.2212047E-41	    7.400000    
   6.2213448E-41	    8.300000    
   6.2214849E-41	    6.700000    
   6.2216251E-41	    5.400000    
   6.2217652E-41	    3.700000    
   6.2219053E-41	    8.500000    
   6.2220454E-41	    7.500000    
   6.2221856E-41	    6.700000    
   6.2223257E-41	    5.800000    
   6.2224658E-41	    5.600000    
   6.2226060E-41	    8.400001    
   6.2227461E-41	    9.200000    
   6.2228862E-41	    7.600000    
   6.2230264E-41	    6.300000    
   6.2231665E-41	    6.900000    
   6.2233066E-41	    9.800000    
   6.2234467E-41	    8.200000    
   6.2235869E-41	    7.900000    
   6.2237270E-41	    7.600000    
   6.2238671E-41	    7.000000    
   6.2240073E-41	    5.900000    
   6.2241474E-41	    6.000000    
   6.2242875E-41	    6.600000    
   6.2244276E-41	    6.100000    
   6.2245678E-41	    6.300000    
   6.2247079E-41	    6.300000    
   6.2248480E-41	    6.000000    
   6.2249882E-41	    7.000000    
   6.2251283E-41	    5.200000    
   6.2252684E-41	    6.500000    
   6.2254086E-41	    8.200000    
   6.2255487E-41	    5.700000    
   6.2256888E-41	    5.900000    
   6.2258289E-41	    4.400000    
   6.2259691E-41	    7.200000    
   6.2261092E-41	    5.900000    
   6.2262493E-41	    5.600000    
   6.2263895E-41	    5.100000    
   6.2265296E-41	    5.200000    
   6.2266697E-41	    8.300000    
   6.2268099E-41	    7.400000    
   6.2269500E-41	    6.100000    
   6.2270901E-41	    7.000000    
   6.2272302E-41	    7.100000    
   6.2273704E-41	    6.300000    
   6.2275105E-41	    5.100000    
   6.2276506E-41	    6.400000    
   6.2277908E-41	    4.600000    
   6.2279309E-41	    7.700000    
   6.2280710E-41	    6.700000    
   6.2282112E-41	    5.300000    
   6.2283513E-41	    7.200000    
   6.2284914E-41	    3.800000    
   6.2286315E-41	    7.100000    
   6.2287717E-41	    5.900000    
   6.2289118E-41	    6.300000    
   6.2290519E-41	    4.300000    
   6.2291921E-41	    5.700000    
   6.2293322E-41	    5.000000    
   6.2294723E-41	    7.200000    
   6.2296125E-41	    6.400000    
   6.2297526E-41	    6.900000    
   6.2298927E-41	    6.900000    
   6.2300328E-41	    5.300000    
   6.2301730E-41	    4.700000    
   6.2303131E-41	    5.000000    
   6.2304532E-41	    4.800000    
   6.2305934E-41	    4.900000    
   6.2307335E-41	    5.200000    
   6.2308736E-41	    8.000000    
   6.2310138E-41	    3.400000    
   6.2311539E-41	    6.300000    
   6.2312940E-41	    5.200000    
   6.2314341E-41	    12.80000    
   6.2315743E-41	    9.500000    
   6.2317144E-41	    5.300000    
   6.2318545E-41	    4.500000    
   6.2319947E-41	    6.000000    
   6.2321348E-41	    4.000000    
   6.2322749E-41	    4.200000    
   6.2324150E-41	    5.700000    
   6.2325552E-41	    4.800000    
   6.2326953E-41	    7.000000    
   6.2328354E-41	    5.100000    
   6.2329756E-41	    8.300000    
   6.2331157E-41	    9.300000    
   6.2332558E-41	    4.700000    
   6.2333960E-41	    8.200000    
   6.2335361E-41	    5.800000    
   6.2336762E-41	    2.200000    
   6.2338163E-41	    3.100000    
   6.2339565E-41	    6.400000    
   6.2340966E-41	    2.800000    
   6.2342367E-41	    3.100000    
   6.2343769E-41	    6.400000    
   6.2345170E-41	    10.50000    
   6.2346571E-41	    3.500000    
   6.2347973E-41	    9.000000    
   6.2349374E-41	    7.300000    
   6.2350775E-41	    10.20000    
   6.2352176E-41	    5.100000    
   6.2353578E-41	    6.800000    
   6.2354979E-41	    4.100000    
   6.2356380E-41	    3.100000    
   6.2357782E-41	    7.500000    
   6.2359183E-41	    6.100000    
   6.2360584E-41	    4.000000    
   6.2361986E-41	    4.600000    
   6.2363387E-41	    3.400000    
   6.2364788E-41	    6.200000    
   6.2366189E-41	    15.80000    
   6.2367591E-41	    11.20000    
   6.2368992E-41	    2.500000    
   6.2370393E-41	    5.300000    
   6.2371795E-41	    9.200000    
   6.2373196E-41	    10.20000    
   6.2374597E-41	    5.700000    
   6.2375999E-41	    5.100000    
   6.2377400E-41	    6.000000    
   6.2378801E-41	    6.400000    
   6.2380202E-41	    7.600000    
   6.2381604E-41	    7.400000    
   6.2383005E-41	    12.50000    
   6.2384406E-41	    14.90000    
   6.2385808E-41	    19.60000    
   6.2387209E-41	    17.40000    
   6.2388610E-41	    8.600000    
   6.2390012E-41	    9.800000    
   6.2391413E-41	    4.900000    
   6.2392814E-41	    7.200000    
   6.2394215E-41	    11.60000    
   6.2395617E-41	    7.000000    
   6.2397018E-41	    14.00000    
   6.2398419E-41	    9.100000    
   6.2399821E-41	    13.80000    
   6.2401222E-41	    16.50000    
   6.2402623E-41	    4.300000    
   6.2404025E-41	    3.300000    
   6.2405426E-41	    5.300000    
   6.2406827E-41	    11.20000    
   6.2408228E-41	    10.20000    
   6.2409630E-41	    5.900000    
   6.2411031E-41	    10.20000    
   6.2412432E-41	    4.000000    
   6.2413834E-41	    6.800000    
   6.2415235E-41	    14.30000    
   6.2416636E-41	    9.500000    
   6.2418037E-41	    6.200000    
   6.2419439E-41	    13.40000    
   6.2420840E-41	    10.70000    
   6.2422241E-41	    17.00000    
   6.2423643E-41	    16.90000    
   6.2425044E-41	    15.40000    
   6.2426445E-41	    14.10000    
   6.2427847E-41	    13.00000    
   6.2429248E-41	    5.400000    
   6.2430649E-41	    5.600000    
   6.2432050E-41	    3.700000    
   6.2433452E-41	    11.40000    
   6.2434853E-41	    13.20000    
   6.2436254E-41	    17.10000    
   6.2437656E-41	    9.100000    
   6.2439057E-41	    4.400000    
   6.2440458E-41	    3.000000    
   6.2441860E-41	    1.800000    
   6.2443261E-41	    11.50000    
   6.2444662E-41	    8.300000    
   6.2446063E-41	    7.900000    
   6.2447465E-41	    17.20000    
   6.2448866E-41	    12.80000    
   6.2450267E-41	    11.40000    
   6.2451669E-41	    14.00000    
   6.2453070E-41	    16.60000    
   6.2454471E-41	    17.20000    
   6.2455873E-41	    13.90000    
   6.2457274E-41	    10.70000    
   6.2458675E-41	    11.70000    
   6.2460076E-41	    3.700000    
   6.2461478E-41	    1.300000    
   6.2462879E-41	    2.300000    
   6.2464280E-41	    4.600000    
   6.2465682E-41	    4.700000    
   6.2467083E-41	    9.200000    
   6.2468484E-41	    5.300000    
   6.2469886E-41	    1.500000    
   6.2471287E-41	    2.400000    
   6.2472688E-41	    3.500000    
   6.2474089E-41	    15.90000    
   6.2475491E-41	    2.300000    
   6.2476892E-41	    2.900000    
   6.2478293E-41	    6.100000    
   6.2479695E-41	    2.400000    
   6.2481096E-41	    4.600000    
   6.2482497E-41	    12.10000    
   6.2483899E-41	    13.90000    
   6.2485300E-41	    11.40000    
   6.2486701E-41	    12.90000    
   6.2488102E-41	    13.10000    
   6.2489504E-41	    5.400000    
   6.2490905E-41	    8.300000    
   6.2492306E-41	    7.600000    
   6.2493708E-41	    4.600000    
   6.2495109E-41	    5.400000    
   6.2496510E-41	    7.700000    
   6.2497912E-41	    13.70000    
   6.2499313E-41	    12.00000    
   6.2500714E-41	    10.60000    
   6.2502115E-41	    7.400000    
   6.2503517E-41	    2.600000    
   6.2504918E-41	    4.700000    
   6.2506319E-41	    5.100000    
   6.2507721E-41	    10.20000    
   6.2509122E-41	    18.20000    
   6.2510523E-41	    5.000000    
   6.2511924E-41	    5.000000    
   6.2513326E-41	    4.600000    
   6.2514727E-41	    2.700000    
   6.2516128E-41	    2.900000    
   6.2517530E-41	    12.20000    
   6.2518931E-41	    7.800000    
   6.2520332E-41	    3.400000    
   6.2521734E-41	    7.500000    
   6.2523135E-41	    14.70000    
   6.2524536E-41	    16.20000    
   6.2525937E-41	    17.20000    
   6.2527339E-41	    9.100000    
   6.2528740E-41	    7.300000    
   6.2530141E-41	    5.800000    
   6.2531543E-41	    4.800000    
   6.2532944E-41	    2.800000    
   6.2534345E-41	    9.700000    
   6.2535747E-41	    7.900000    
   6.2537148E-41	    13.10000    
   6.2538549E-41	    8.700000    
   6.2539950E-41	    4.100000    
   6.2541352E-41	    6.300000    
   6.2542753E-41	    5.800000    
   6.2544154E-41	    3.900000    
   6.2545556E-41	    8.300000    
   6.2546957E-41	    5.200000    
   6.2548358E-41	    3.900000    
   6.2549760E-41	    5.300000    
   6.2551161E-41	    6.500000    
   6.2552562E-41	    8.900001    
   6.2553963E-41	    6.600000    
   6.2555365E-41	    8.600000    
   6.2556766E-41	    4.900000    
   6.2558167E-41	    7.200000    
   6.2559569E-41	    4.300000    
   6.2560970E-41	    7.800000    
   6.2562371E-41	    4.000000    
   6.2563773E-41	    3.300000    
   6.2565174E-41	    5.000000    
   6.2566575E-41	    5.100000    
   6.2567976E-41	    10.80000    
   6.2569378E-41	    16.00000    
   6.2570779E-41	    16.20000    
   6.2572180E-41	    11.50000    
   6.2573582E-41	    9.400001    
   6.2574983E-41	    7.700000    
   6.2576384E-41	    10.60000    
   6.2577786E-41	    10.20000    
   6.2579187E-41	    8.200000    
   6.2580588E-41	    4.500000    
   6.2581989E-41	    4.900000    
